Rank,Address,Quantity,Percentage,Value,Analytics
99,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x231ab3c786be82d8a921c2b530b79d9d1024f806,"23,607.8489732347812458",0.0236%,"$1,770,470.11",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x231ab3c786be82d8a921c2b530b79d9d1024f806#tokenAnalytics
100,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x6eb0685d5d17eda3045f8a1aa04061ed1290a30f,"23,607.8489732347812458",0.0236%,"$1,770,470.11",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x6eb0685d5d17eda3045f8a1aa04061ed1290a30f#tokenAnalytics
101,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x958e1cd90e65ff3c8986b95a0d428856d48e15a5,"23,607.8489732347812458",0.0236%,"$1,770,470.11",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x958e1cd90e65ff3c8986b95a0d428856d48e15a5#tokenAnalytics
102,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x1067b1cdc25600d8a4db2bdf12baab4da0221f5d,"23,607.8489732347812458",0.0236%,"$1,770,470.11",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x1067b1cdc25600d8a4db2bdf12baab4da0221f5d#tokenAnalytics
103,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x694e4174d6e2f62e589de7c6ba8d0203379cedbf,"23,607.8489732347812458",0.0236%,"$1,770,470.11",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x694e4174d6e2f62e589de7c6ba8d0203379cedbf#tokenAnalytics
104,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x062a22bfdc480db11b373d439095c464674053a0,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x062a22bfdc480db11b373d439095c464674053a0#tokenAnalytics
105,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x259f1e82ee1f013b59fca1c695eb80084e81c376,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x259f1e82ee1f013b59fca1c695eb80084e81c376#tokenAnalytics
106,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x772332f034bc5caecfc0b47d3f72cfea155b7de3,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x772332f034bc5caecfc0b47d3f72cfea155b7de3#tokenAnalytics
107,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x3a0b94f127446e7e1a6b30fb45bed43f5de71596,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0x3a0b94f127446e7e1a6b30fb45bed43f5de71596#tokenAnalytics
108,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xbe08c0b1f84bcc96b0afad25541cfbc31a948ac9,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xbe08c0b1f84bcc96b0afad25541cfbc31a948ac9#tokenAnalytics
109,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xb00ee031f8295460f4c29a22155642304b6ba5ba,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xb00ee031f8295460f4c29a22155642304b6ba5ba#tokenAnalytics
110,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xf8785528391e153bf3d32b13d07d91bc000295db,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xf8785528391e153bf3d32b13d07d91bc000295db#tokenAnalytics
111,https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xf47e65384cac6d90a4e9a6fd2a5d67fcd1389357,"23,547.495605493113844",0.0235%,"$1,765,943.91",https://etherscan.io/token/0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72?a=0xf47e65384cac6d90a4e9a6fd2a5d67fcd1389357#tokenAnalytics
