Rank,Address,Quantity,Percentage,Value,Analytics
98,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xf12ac709fb9dfb9558ed63e0fe8d8b1295e703cc,"33,018,022",0.0913%,"$24,090,515.91",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xf12ac709fb9dfb9558ed63e0fe8d8b1295e703cc#tokenAnalytics
99,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xbfb777de4f251bfe811fc9a1c472c93e3bfd1dea,"32,587,884",0.0901%,"$23,776,679.84",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xbfb777de4f251bfe811fc9a1c472c93e3bfd1dea#tokenAnalytics
100,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xe93381fb4c4f14bda253907b18fad305d799241a,"32,304,636.06988278",0.0893%,"$23,570,017.29",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xe93381fb4c4f14bda253907b18fad305d799241a#tokenAnalytics
101,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xd31734825d931d4a7e327863e57874c11f2989e8,"31,286,336",0.0865%,"$22,827,048.07",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xd31734825d931d4a7e327863e57874c11f2989e8#tokenAnalytics
102,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xdfbc2a2ba22c71f9ddb12d00081dc104170bf8af,"30,753,474",0.0850%,"$22,438,262.80",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xdfbc2a2ba22c71f9ddb12d00081dc104170bf8af#tokenAnalytics
103,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xdb51b4e6f365e604903bc23e004aba2998d31487,"30,557,004",0.0845%,"$22,294,914.91",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xdb51b4e6f365e604903bc23e004aba2998d31487#tokenAnalytics
104,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x4bd8a8364d0af7a407c4b50efbdd1bd0cb61280f,"30,294,497",0.0838%,"$22,103,385.30",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x4bd8a8364d0af7a407c4b50efbdd1bd0cb61280f#tokenAnalytics
105,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x0211f3cedbef3143223d3acf0e589747933e8527,"30,290,959.46139618",0.0837%,"$22,100,804.25",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x0211f3cedbef3143223d3acf0e589747933e8527#tokenAnalytics
106,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xb6890ee7612506e91a2123521a12fa3eaae9ae32,"30,207,025",0.0835%,"$22,039,564.23",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0xb6890ee7612506e91a2123521a12fa3eaae9ae32#tokenAnalytics
107,https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,"27,189,430.8460248",0.0752%,"$19,837,875.71",https://etherscan.io/token/0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA?a=0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2#tokenAnalytics
